"sim.counter" "Tips" "y" "x1" "x2" "x3" "x4" "x5" "x6" "x7" "diet"
"820" 45 Pm 1.883716 1.831718 1.475137 -0.153781200  0.4173582000 0.8461810  0.0662510400  1.3453156966 "Ommnivore"
"821" 45 Tt 1.793409 1.647378 1.475582 -0.565699300  0.6965004000 0.9496364  0.0744255200  0.6021018821 "Ommnivore"
"822" 45 Ts 1.774797 1.734839 1.517070 -0.353561400  0.6574222000 1.0090445  0.0622572000  1.2641278057 "Ommnivore"
"823" 45 Ae 1.940467 1.591244 1.489937 -0.174492800  0.7186396000 0.9900753  0.2004061000  0.3022378582 "Ommnivore"
"824" 45 Zv 1.828186 1.576659 1.320096 -0.136174900  0.9697076000 1.0110439  0.0922999000  1.1368474208 "Ommnivore"
"825" 45 Zo 1.781140 1.561494 1.352003 -0.057668670  0.7508386000 1.1078385  0.1785701000  2.1036935445 "Ommnivore"
"826" 45 La 1.976451 1.304131 1.469826 -0.458165300  0.7878693000 0.9993295  0.1987576000 -0.5969801035 "Ommnivore"
"827" 45 Ls 2.109381 1.511672 1.219300 -0.915764000  0.1522535000 1.2062769  0.0057875330 -0.3871870929 "Ommnivore"
"828" 45 Lv 2.225754 1.524937 1.349923 -0.851585800  0.1819373000 1.3271565  0.0989508500 -0.0804539208 "Ommnivore"
"829" 46 Sa 1.647000 1.845322 1.440183 -0.426647800  0.5518045000 0.9233670  0.1376662000 -0.0812800824 "Carnivore"
"830" 46 Sh 1.784471 1.726774 1.421279 -0.677339200  0.9323298000 0.9950030  0.0492559200  0.2941610918 "Carnivore"
"831" 46 Tl 1.748217 1.842148 1.424053 -0.585242900  0.7537026000 1.1164886 -0.1985051000 -0.5039354284 "Carnivore"
"832" 46 Mc 1.735994 1.834175 1.394115 -0.874319300  1.4251180000 1.0437635 -0.2090888000  0.1150918125 "Carnivore"
"833" 46 My 1.913865 1.789951 1.357446 -0.632247700  1.1470660000 0.9700030 -0.2205366000 -1.9118630098 "Herbivore"
"834" 46 Pb 1.697756 1.854689 1.421942 -0.515070400  1.1082640000 0.8930193 -0.0494803600 -1.9928642485 "Herbivore"
"835" 46 Ph 1.887126 1.559715 1.210610 -0.415709000  1.2772930000 1.0553589 -0.0990194600  1.3508780945 "Herbivore"
"836" 46 Pg 1.929615 1.643705 1.197304 -0.408236600  1.3294280000 0.9571748 -0.1241635000  0.9053163147 "Herbivore"
"837" 46 Pa 1.986550 1.794316 1.303101 -0.460338100  1.1696040000 0.8539479 -0.0577814600 -1.7062829704 "Herbivore"
"838" 46 Pm 1.817892 1.605345 1.386477 -0.673679700  0.9644273000 1.0341995 -0.0193525100  0.6149286848 "Ommnivore"
"839" 46 Tt 1.911723 1.490571 1.421257 -0.080623480  1.3401340000 0.8425232 -0.3489123000 -0.6544826509 "Ommnivore"
"840" 46 Ts 1.916333 1.678716 1.480807 -0.496398900  1.0575230000 0.7433965 -0.2067546000 -0.5596005628 "Ommnivore"
"841" 46 Ae 1.656886 1.536532 1.505538 -0.562154300  0.8160125000 0.6649542 -0.2173393000 -1.5255376825 "Ommnivore"
"842" 46 Zv 1.753507 1.710706 1.375520 -0.379178800  0.9440292000 1.1526564  0.2821739000  0.3706600259 "Ommnivore"
"843" 46 Zo 1.896696 1.791433 1.347492 -0.270923500  0.8530184000 1.0019792  0.2392404000 -0.8228236497 "Ommnivore"
"844" 46 La 1.702079 1.857998 1.408717 -0.312392400  0.9657748000 0.8343696 -0.0892130000 -1.2574132308 "Ommnivore"
"845" 46 Ls 1.827445 1.675574 1.509118 -0.468055500  0.7362894000 1.0876399 -0.0100468200  0.5583741928 "Ommnivore"
"846" 46 Lv 1.856540 1.586819 1.355632 -0.071533930  0.9088136000 0.9381910  0.1006482000  0.6091104581 "Ommnivore"
"847" 47 Sa 1.744453 1.900383 1.475856 -0.190413200  0.9320465000 1.1322373  0.0984677900 -0.4812921159 "Carnivore"
"848" 47 Sh 1.524629 1.815196 1.544048 -0.151064300  0.6746463000 0.9402668  0.2316994000  0.0235436529 "Carnivore"
"849" 47 Tl 2.119951 1.680741 1.303734 -0.874369300  0.4226760000 1.4618452  0.1804192000 -0.0004569783 "Carnivore"
"850" 47 Mc 1.954723 1.762148 1.379872 -0.621072200  0.6479645000 1.5395999  0.0320373200 -0.0635169450 "Carnivore"
"851" 47 My 1.908644 1.679343 1.320212 -0.573631800  0.6991134000 1.4741576  0.1099882000  0.7580766567 "Herbivore"
"852" 47 Pb 1.872546 1.826157 1.322291 -0.633726400  0.4262653000 1.6290276  0.0775870400 -0.5579531556 "Herbivore"
"853" 47 Ph 1.809640 1.762001 1.253490 -0.718165800  0.1024061000 1.2973125 -0.0118430000  1.3012694353 "Herbivore"
"854" 47 Pg 1.840003 1.758288 1.338936 -0.722472400  0.1772636000 1.2663863 -0.0214341000  0.6522275702 "Herbivore"
"855" 47 Pa 1.761734 1.846225 1.368157 -0.573202600  0.3411283000 1.3595172 -0.0999983600  0.8228388144 "Herbivore"
"856" 47 Pm 1.924074 1.740316 1.299370 -0.528309600  0.4523323000 1.4763146 -0.0497133700  0.4485029721 "Ommnivore"
"857" 47 Tt 1.859449 1.621554 1.275156 -0.576095700  0.5236720000 1.2772562  0.0771442000 -0.5324738051 "Ommnivore"
"858" 47 Ts 1.701865 1.797986 1.299223 -0.617459000  0.5298195000 0.9745543 -0.0454516700 -0.0399910850 "Ommnivore"
"859" 47 Ae 1.852821 1.603505 1.369926 -0.631079900  0.6389136000 1.0413959  0.2996338000 -0.0825282604 "Ommnivore"
"860" 47 Zv 1.977695 1.721208 1.333619 -0.797064600  0.5633737000 1.0519945  0.1699901000  0.5988492434 "Ommnivore"
"861" 47 Zo 1.984389 1.755426 1.266177 -0.598523200  0.4431908000 1.1946742  0.3302113000 -0.9848044838 "Ommnivore"
"862" 47 La 1.829690 1.665573 1.275413 -0.678947700  0.4664875000 1.0618881  0.3260568000  0.0524357308 "Ommnivore"
"863" 47 Ls 1.982031 1.786468 1.315586 -0.597619100  0.7841110000 1.0665323  0.4370958000  0.4556438613 "Ommnivore"
"864" 47 Lv 1.911750 1.846671 1.337056 -0.808860100  0.6366831000 1.1286386  0.3567418000  0.4147881356 "Ommnivore"
"865" 48 Sa 1.898304 1.962671 1.488942 -0.164094000  0.7921072000 0.9274640  0.3418859000 -0.4609286452 "Carnivore"
"866" 48 Sh 1.901208 1.748456 1.396095 -0.237795000  0.7064377000 0.9654266  0.3447211000 -0.3113172862 "Carnivore"
"867" 48 Tl 1.804644 1.876336 1.414467 -0.109608000  1.1208390000 1.3589228  0.4939078000 -0.6213462786 "Carnivore"
"868" 48 Mc 1.887252 1.817681 1.437373 -0.268664400  1.3078340000 1.3115227  0.2301214000  1.6115065482 "Carnivore"
"869" 48 My 1.878701 1.929293 1.451250 -0.222472200  1.4264550000 1.3324086  0.6154071000 -0.4091975777 "Herbivore"
"870" 48 Pb 1.804850 1.683201 1.389209 -0.005759669  1.1532910000 1.4511133  0.3875148000  0.5295333098 "Herbivore"
"871" 48 Ph 1.798052 1.737129 1.392980  0.100679100  0.9067235000 1.3830159  0.5829745000  0.7201143528 "Herbivore"
"872" 48 Pg 1.794974 1.648460 1.472877 -0.058267680  1.1316870000 1.2899069  0.5895879000 -0.0477150236 "Herbivore"
"873" 48 Pa 1.695938 1.734902 1.457484  0.051089080  1.1190990000 1.3663389  0.4024356000 -0.5799592261 "Herbivore"
"874" 48 Pm 1.709695 1.705114 1.481730 -0.530654900  1.3257260000 1.2590570  0.3645434000  0.6611412873 "Ommnivore"
"875" 48 Tt 1.518507 1.865523 1.360284 -0.778854500  1.0679590000 0.9466583  0.0983908600  0.4967018964 "Ommnivore"
"876" 48 Ts 1.494641 1.835774 1.359295 -0.368420800  0.7741164000 0.8640188  0.3643417000  1.2922741156 "Ommnivore"
"877" 48 Ae 1.675817 1.833599 1.354973 -0.667771800  0.8412949000 1.1050826  0.2927410000  0.4445692366 "Ommnivore"
"878" 48 Zv 1.592115 1.694711 1.382121 -0.349804200  0.4005456000 1.1222218  0.2911305000 -0.1999425073 "Ommnivore"
"879" 48 Zo 1.629361 1.808233 1.372817 -0.223328600  0.4471440000 1.2263873  0.3050711000  0.6097402589 "Ommnivore"
"880" 48 La 1.815155 1.930681 1.361220 -0.348944100  0.6723941000 0.9878720  0.2413904000  0.8645153776 "Ommnivore"
"881" 48 Ls 1.839707 1.684486 1.415863 -0.111531800  0.7775531000 1.1559608  0.4074514000  0.6041717192 "Ommnivore"
"882" 48 Lv 1.849757 1.805681 1.328254 -0.060754940  0.7187695000 1.0045780  0.6642105000 -0.0391207879 "Ommnivore"
"883" 49 Sa 1.698891 1.804846 1.429401 -0.277570200  0.7225478000 0.9300666  0.0393062400 -0.2459414887 "Carnivore"
"884" 49 Sh 1.663194 1.779188 1.455382 -0.326670100  0.5737362000 1.0000377  0.0293679600 -0.5551666726 "Carnivore"
"885" 49 Tl 1.581691 1.740934 1.449791  0.305370600  0.8275600000 1.1852945 -0.0788794200  0.5124720574 "Carnivore"
"886" 49 Mc 1.600304 1.720047 1.403522 -0.305518800  1.2269830000 1.1903906  0.0002042576  1.5332874813 "Carnivore"
"887" 49 My 1.623798 1.752085 1.472599  0.027908750  1.1073390000 1.0510742 -0.0041467510  0.0971208390 "Herbivore"
"888" 49 Pb 1.578914 1.704917 1.346412  0.321653300  1.1243360000 1.1902258  0.1027686000 -0.0606809571 "Herbivore"
"889" 49 Ph 1.647730 1.767286 1.242193  0.083568030  1.0505250000 0.9723984 -0.0349041000  0.9752522082 "Herbivore"
"890" 49 Pg 1.618937 1.701590 1.307379  0.094209330  0.9096823000 0.8432514 -0.1343308000 -0.2386377470 "Herbivore"
"891" 49 Pa 1.708313 1.833303 1.330364  0.309209000  0.7612678000 1.0145625  0.0025907480 -1.2468932965 "Herbivore"
"892" 49 Pm 1.727060 1.762999 1.404219  0.549656200  0.9728455000 1.1137197 -0.0061370120  0.5090200337 "Ommnivore"
"893" 49 Tt 1.557004 1.762668 1.517468  0.011399380  0.8307197000 0.9387724 -0.2229062000 -0.7941136493 "Ommnivore"
"894" 49 Ts 1.418494 1.698818 1.510845  0.023772510  0.7487757000 0.9825442 -0.2388079000  1.4200437179 "Ommnivore"
"895" 49 Ae 1.529727 1.855809 1.414012  0.121087000  0.7072377000 1.1188038 -0.0099181180 -0.2436968560 "Ommnivore"
"896" 49 Zv 1.676363 1.678595 1.413094 -0.146519000  0.2492144000 1.0695569  0.3261605000 -0.9196491838 "Ommnivore"
"897" 49 Zo 1.713324 1.758556 1.400256 -0.227565500  0.8312139000 0.9443030  0.2953476000 -0.4304029188 "Ommnivore"
"898" 49 La 1.523401 1.689642 1.539350 -0.358340300  0.3716247000 0.8483571  0.3278428000 -0.4871040392 "Ommnivore"
"899" 49 Ls 1.617702 1.772503 1.411266 -0.504645800  0.3773947000 0.8182488  0.2550466000 -0.6529949693 "Ommnivore"
"900" 49 Lv 1.592433 1.832393 1.395918 -0.670612400  0.3034393000 0.9440260  0.3463955000  0.2819391932 "Ommnivore"
"901" 50 Sa 1.829614 1.860942 1.515448 -0.358730800  0.8975900000 1.1399879  0.3100358000  0.2360834932 "Carnivore"
"902" 50 Sh 1.773239 1.659288 1.426929 -0.380958800  0.8928620000 0.9550999  0.4809652000 -0.3232896311 "Carnivore"
"903" 50 Tl 2.217709 1.857835 1.289743 -0.189069200  0.7948327000 0.8379605 -0.0307569000 -0.4447066499 "Carnivore"
"904" 50 Mc 2.095751 1.762634 1.235829  0.017214720  0.5103733000 1.0530046  0.0864436400 -0.5390643583 "Carnivore"
"905" 50 My 2.121479 1.763270 1.261137  0.081588730  0.6684657000 1.0527961  0.1223150000 -0.6542482405 "Herbivore"
"906" 50 Pb 2.087916 1.645177 1.413843 -0.315834100  0.5399842000 0.8782125  0.1210899000 -2.1639833013 "Herbivore"
"907" 50 Ph 2.002424 1.619408 1.463044 -0.374811300  0.9322446000 0.7347884 -0.0640004900  1.8616074846 "Herbivore"
"908" 50 Pg 2.021700 1.576578 1.494271 -0.361683500  0.7452114000 0.7153825 -0.1657635000  1.4860610582 "Herbivore"
"909" 50 Pa 1.950575 1.552147 1.528811 -0.298815200  0.6442102000 0.7197251 -0.2264078000  0.7429518730 "Herbivore"
"910" 50 Pm 1.915916 1.704394 1.338326 -0.457226200  0.4973701000 0.8083046  0.1238801000 -0.1254257915 "Ommnivore"
"911" 50 Tt 1.922462 1.778103 1.348313 -0.355510900 -0.0160550600 0.8315188  0.3880422000  1.1867301227 "Ommnivore"
"912" 50 Ts 1.998272 1.719797 1.397153 -0.606228400  0.3370120000 0.8693129  0.3125999000  0.3117482954 "Ommnivore"
"913" 50 Ae 2.080890 1.724440 1.255175 -0.455823900  0.5083969000 1.2069272  0.1094775000 -0.8172062505 "Ommnivore"
"914" 50 Zv 1.843472 1.659185 1.370518 -0.727670400  0.6109543000 1.0810690  0.1689874000  0.3555496422 "Ommnivore"
"915" 50 Zo 1.886017 1.710255 1.322042 -0.904765700  0.6195545000 1.0481974  0.2970733000  0.5503690448 "Ommnivore"
"916" 50 La 1.951706 1.821384 1.273942 -0.694420500  0.5142824000 0.7084253  0.0361385200  1.5061074355 "Ommnivore"
"917" 50 Ls 1.899425 1.667047 1.317935 -1.047322000  0.6492879000 1.0354833  0.0319367700 -0.2010913881 "Ommnivore"
"918" 50 Lv 2.060579 1.705870 1.281760 -0.790431100  0.8350680000 0.9229808  0.0001139458 -1.0774988871 "Ommnivore"
